4.242065	-0.029420
-0.661788	0.889622
3.614091	-0.041454
3.782840	-0.037566
5.028121	-0.020591
-2.826935	-0.071515
-1.312550	-0.691766
3.450526	-0.045846
-1.944478	-0.179792
1.093670	-2.549536
0.251368	0.533724
1.917580	-0.186768
-0.987371	19.921560
0.647410	0.860792
5.474527	-0.017259
5.078146	-0.020171
1.992829	-0.168273
2.890266	-0.067994
-3.442372	-0.046083
1.676658	-0.276063
-4.820693	-0.022483
-2.328246	-0.113103
-3.490453	-0.044710
3.845944	-0.036255
-3.276530	-0.051358
-0.589612	0.766451
-3.572305	-0.042512
-3.803103	-0.037137
5.988170	-0.014344
-2.599174	-0.086870
0.642256	0.851053
4.230235	-0.029595
1.739038	-0.247005
-1.743652	-0.245059
2.013075	-0.163802
0.767159	1.215164
0.429413	0.613042
5.700525	-0.015875
-1.782315	-0.229711
3.484935	-0.044864
0.794195	1.354080
3.469052	-0.045313
-0.597485	0.777591
4.806824	-0.022619
-1.883538	-0.196254
-1.122958	-1.915456
3.884970	-0.035479
5.109291	-0.019916
-4.232692	-0.029558
5.442598	-0.017469
0.785949	1.307927
-4.053386	-0.032405
-2.885648	-0.068241
2.295496	-0.117115
4.792559	-0.022760
-1.162178	-1.425891
-4.294116	-0.028671
-4.779747	-0.022888
0.034719	0.500603
-4.305946	-0.028504
-2.378921	-0.107313
5.676975	-0.016011
4.924289	-0.021507
4.360117	-0.027761
-2.066677	-0.152851
0.937364	4.120355
-0.872723	2.097714
3.362736	-0.048506
0.637889	0.843032
2.344961	-0.111140
0.847671	1.776490
-4.567916	-0.025169
-0.185986	0.517915
5.250185	-0.018822
5.238908	-0.018906
2.930476	-0.065896
-1.872773	-0.199419
3.123878	-0.057087
2.039767	-0.158195
-1.105465	-2.251716
2.566475	-0.089497
-3.174284	-0.055090
-0.158850	0.512943
4.680828	-0.023912
4.121212	-0.031281
-1.366292	-0.576865
-2.481350	-0.096954
4.827096	-0.022421
-1.146038	-1.595389
2.553369	-0.090585
5.521151	-0.016959
1.475042	-0.425261
2.230345	-0.125804
4.445440	-0.026650
-0.164841	0.513966
5.163668	-0.019483
-0.617197	0.807666
3.962436	-0.034012
2.526404	-0.092890
5.020692	-0.020655
0.307397	0.552177
-2.625926	-0.084811
5.452776	-0.017402
5.121411	-0.019819
-3.375740	-0.048097
4.691684	-0.023796
2.051887	-0.155752
-0.248512	0.532912
1.815561	-0.217745
-1.908346	-0.189266
3.646023	-0.040672
-1.617963	-0.309061
-0.082631	0.503437
-2.512827	-0.094086
-2.937136	-0.065559
-1.961419	-0.175613
1.120881	-1.950275
-0.418486	0.606156
-3.134322	-0.056664
4.974844	-0.021053
-3.865117	-0.035870
-3.613171	-0.041477
0.449885	0.626878
3.365227	-0.048427
5.832268	-0.015144
5.285044	-0.018565
2.528895	-0.092673
-0.784928	1.302463
3.247480	-0.052377
-0.944701	4.649431
-1.764236	-0.236683
-2.445123	-0.100429
1.429374	-0.479336
-2.311460	-0.115132
-3.323712	-0.049766
3.053634	-0.060062
-3.619776	-0.041313
3.728174	-0.038762
-3.194879	-0.054305
3.195785	-0.054271
-4.180172	-0.030351
5.451144	-0.017413
-4.422178	-0.026946
0.737197	1.095193
-3.061683	-0.059709
-2.359314	-0.109496
3.775779	-0.037717
3.059199	-0.059818
2.222200	-0.126962
5.641457	-0.016220
2.034042	-0.159371
3.357083	-0.048685
-3.971715	-0.033842
-3.516073	-0.044003
0.722311	1.045442
-4.139446	-0.030989
-4.231030	-0.029583
-2.748794	-0.076268
0.075625	0.502876
4.016450	-0.033043
1.306505	-0.707258
3.311389	-0.050174
-4.428673	-0.026863
-3.264122	-0.051789
5.999929	-0.014286
-2.752385	-0.076038
4.789512	-0.022790
-3.619847	-0.041311
5.975789	-0.014405
-4.405366	-0.027163
4.575939	-0.025076
-4.204383	-0.029982
-4.954222	-0.021237
5.153760	-0.019561
1.532814	-0.370502
-3.015905	-0.061761
-3.205554	-0.053905
-0.691407	0.957934
5.043293	-0.020463
4.016647	-0.033039
-1.049951	-4.882959
1.077335	-3.112343
1.373730	-0.563613
-0.021666	0.500235
2.561262	-0.089927
-3.903959	-0.035110
0.838888	1.687667
3.330232	-0.049552
-1.652753	-0.288752
5.914513	-0.014714
1.346682	-0.614589
4.653751	-0.024204
3.225902	-0.053155
1.918009	-0.186654
-4.610370	-0.024685
3.225832	-0.053158
4.165624	-0.030577
5.179142	-0.019362
4.605985	-0.024734
4.141413	-0.030957
5.773776	-0.015462
3.181923	-0.054797
4.937030	-0.021391
5.819553	-0.015213
2.335684	-0.112223
0.469844	0.641645
-3.196352	-0.054250
4.130130	-0.031137
4.778436	-0.022901
-4.153059	-0.030773
2.146777	-0.138556
-2.271515	-0.120199
1.924277	-0.184990
-2.479493	-0.097127
2.706820	-0.079028
-1.514462	-0.386520
-1.383453	-0.547081
-2.454293	-0.099531
-4.184229	-0.030289
1.963794	-0.175040
-2.539779	-0.091735
2.162453	-0.136010
0.617546	0.808229
5.686123	-0.015958
-1.919538	-0.186246
1.007176	-34.713593
2.911954	-0.066850
-3.753914	-0.038192
0.186318	0.517981
1.517939	-0.383395
5.387499	-0.017841
-0.039907	0.500798
-1.300138	-0.724261
4.324529	-0.028246
-0.220354	0.525517
-4.964454	-0.021145
-1.205627	-1.102447
1.583294	-0.331825
4.165676	-0.030576
-2.427191	-0.102223
2.430236	-0.101915
0.312453	0.554095
0.301294	0.549921
-1.645487	-0.292804
2.832960	-0.071168
-2.991886	-0.062882
1.840051	-0.209574
-4.550493	-0.025372
-0.446179	0.624279
2.655822	-0.082598
2.413301	-0.103648
2.014042	-0.163593
-1.181725	-1.261117
-2.969153	-0.063972
1.700164	-0.264472
1.898737	-0.191924
3.038023	-0.060756
-1.387881	-0.539832
3.144823	-0.056244
-2.775660	-0.074579
5.130058	-0.019749
2.532322	-0.092376
2.184434	-0.132564
-2.170080	-0.134798
0.856851	1.881068
-4.035920	-0.032704
-2.134534	-0.140598
4.651223	-0.024232
2.547374	-0.091089
-3.968857	-0.033894
-3.775968	-0.037713
-1.022390	-11.042098
1.343596	-0.620925
1.525326	-0.376898
2.332123	-0.112643
-1.823444	-0.215059
3.533440	-0.043534
-1.827826	-0.213589
-1.373937	-0.563251
-2.912739	-0.066809
5.827995	-0.015167
-4.960636	-0.021179
4.101303	-0.031604
-1.353730	-0.600539
-2.929789	-0.065931
-0.198533	0.520516
5.545007	-0.016808
5.108234	-0.019925
3.413586	-0.046937
2.689829	-0.080190
-3.667425	-0.040161
2.543644	-0.091406
-0.777849	1.265980
3.517009	-0.043978
5.373564	-0.017937
5.079002	-0.020164
4.481088	-0.026205
-2.760970	-0.075495
3.730225	-0.038716
1.028463	-8.660083
-1.729827	-0.250966
4.954257	-0.021236
5.006073	-0.020781
4.613769	-0.024646
0.479583	0.649351
1.338195	-0.632299
-3.209676	-0.053752
-1.986977	-0.169602
4.510368	-0.025849
0.416387	0.604871
0.100284	0.505079
4.338364	-0.028056
0.455751	0.631081
-1.798414	-0.223784
-3.015366	-0.061786
2.525963	-0.092928
3.003053	-0.062357
-3.470360	-0.045276
1.634197	-0.299294
0.416639	0.605025
4.219470	-0.029755
2.966772	-0.064088
-3.039717	-0.060681
-2.558379	-0.090166
0.483780	0.652778
-3.666153	-0.040191
-3.479377	-0.045020
-1.035131	-6.993387
-1.427123	-0.482309
5.250848	-0.018817
4.993331	-0.020891
1.843050	-0.208609
4.205105	-0.029971
3.999404	-0.033344
0.456819	0.631859
-1.315311	-0.684891
-0.662401	0.890909
2.247143	-0.123467
1.697711	-0.265643
-2.152033	-0.137694
-3.336470	-0.049348
-4.202005	-0.030018
-3.813669	-0.036917
2.119281	-0.143211
-1.000419	-596.584534
-1.829035	-0.213186
-1.354756	-0.598542
-3.997366	-0.033380
-0.299395	0.549232
5.279441	-0.018606
1.419273	-0.492933
-2.079926	-0.150327
2.246213	-0.123595
3.379556	-0.047978
0.361696	0.575258
-3.270007	-0.051584
4.713402	-0.023567
1.882318	-0.196609
0.694862	0.966806
-2.713721	-0.078563
1.133167	-1.760145
-0.311807	0.553847
4.129330	-0.031150
-0.661728	0.889496
-2.312403	-0.115016
-1.413852	-0.500512
3.022961	-0.061438
2.025196	-0.161216
5.833291	-0.015139
-1.279328	-0.785324
4.873163	-0.021980
-3.503179	-0.044357
-0.481333	0.650772
-4.940506	-0.021360
3.616102	-0.041404
3.518249	-0.043944
-1.769541	-0.234601
-3.738654	-0.038528
4.520883	-0.025722
2.931064	-0.065866
-4.459213	-0.026477
-0.059844	0.501797
5.851138	-0.015044
2.787000	-0.073884
-2.680288	-0.080855
0.212834	0.523724
4.516994	-0.025769
